iter	Logloss
0	0.6150401751
1	0.5467499143
2	0.4878874857
3	0.4301079724
4	0.3820263129
5	0.3437681545
6	0.3063196728
7	0.2743795023
8	0.245047025
9	0.2182882643
10	0.1962577252
11	0.1761154591212	0.1596582281313	0.1429493223
14	0.1291065698
15	0.1176863094
16	0.1058135201
17	0.09527837118	18	0.0870110019	019	0.07853013422
20	0.07134561682
21	0.06563005547
22	0.05983513534
23	0.05476569149
24	0.05012199799
25	0.04579644694
26	0.04244734158
27	0.03876760724
28	0.03602694643
29	0.0332230	0.030	0.03081331	0.031	0.02820832	0.032	0.02628433	0.02390555177
34	0.034	0.02227335	0.035	0.0208096722
36	0.01916873859
37	0.01781995786
38	0.0167358049
39	0.01568998275
40	0.01461680489
41	0.01373207908
42	0.01280777973
43	0.01217105996
44	0.01144998368
45	0.01078123374
46	0.01008339181
47	0.009534663309
48	0.009004389977
49	0.008509280291
50	0.008129144551
51	0.007760323214
52	0.007388390053
53	0.007047128511
54	0.006724369903
55	0.006431999278
56	0.006135980891
57	0.005778945842
58	0.005472281624
59	0.005249706425
60	0.005027423774
61	0.004812164941
62	0.004602401059
63	0.004447508223
64	0.004270454231
65	0.00414913786
66	0.003987824035
67	0.003858971012
68	0.003721538003
69	0.003576771351
70	0.003481310783
71	0.003395420211
72	0.003257258907
73	0.003146173027
74	0.003036817097
75	0.002922160257
76	0.002853295497
77	0.002761069766
78	0.002681988459
79	0.00259940918
80	0.002534597099
81	0.002456041858
82	0.002393147472
83	0.00232480493
84	0.002277930001
85	0.002212441806
86	0.00215908178
87	0.002106529739
88	0.002055624958
89	0.001997671885
90	0.001951763051
91	0.001891291553
92	0.001849878753
93	0.001808899491
94	0.001755519189
95	0.001711376457
96	0.001674969875
97	0.001633354292
98	0.001596725249
99	0.001558810526
100	0.001523659919
101	0.001488169679
102	0.001460798051
103	0.001427057175
104	0.001396990533
105	0.001367091058
106	0.001342267326
107	0.001315161273
108	0.00129030182
109	0.001267642941
110	0.001245045905
111	0.001223989711
112	0.001198422605
113	0.00117712969
114	0.001154361243
115	0.001132080951
116	0.001116470172
117	0.001097609874
118	0.001080814645
119	0.001067574004
120	0.001052415642
121	0.001035268086
122	0.001021147281
123	0.001002760435
124	0.0009877508368
125	0.0009733961324
126	0.0009588762211
127	0.0009412403546
128	0.000929193944
129	0.0009139791585
130	0.0008982181459
131	0.0008831626587
132	0.0008710594495
133	0.0008584144943
134	0.0008470312954
135	0.000834945419
136	0.0008232749351
137	0.0008093008085
138	0.000796956283
139	0.0007885719738
140	0.0007788705358
141	0.0007663514704
142	0.000755204614
143	0.0007444543871
144	0.0007348777222
145	0.0007262644287
146	0.0007167012302
147	0.0007083006928
148	0.0007007805459
149	0.0006925970638
150	0.0006831538719
151	0.0006753844554
152	0.0006671590112
153	0.0006598249999
154	0.0006520822647
155	0.0006424534674
156	0.0006341697853
157	0.0006267478627
158	0.0006267478627
159	0.0006181013506
160	0.0006101973431
161	0.0006032872468
162	0.0006032860685
163	0.0006032731064
164	0.0005964372147
165	0.0005882881167
166	0.000582557605
167	0.0005743979269
168	0.0005656187698
169	0.000565618717
170	0.0005588130583
171	0.0005497875706
172	0.000542392422
173	0.000542392422
174	0.0005423839428
175	0.0005338864819
176	0.0005338831206
177	0.0005338692574
178	0.0005338667354
179	0.0005338681648
180	0.0005266580281
181	0.0005266580281
182	0.0005266301506
183	0.000519030727
184	0.0005190214933
185	0.0005190197764
186	0.0005190197764
187	0.0005190083087
188	0.0005190083087
189	0.0005113879008
190	0.0005113845912
191	0.0005113749765
192	0.0005113700197
193	0.0005113660159
194	0.0005113663513
195	0.0005113586532
196	0.0005113622224
197	0.0005113622224
198	0.0005035687773
199	0.0005035628917
200	0.0005035538158
201	0.0005035538158
202	0.0005035586877
203	0.0005035586877
204	0.0005035586877
205	0.0005035640852
206	0.0005035466696
207	0.0005035466696
208	0.0005035466696
209	0.0005035602967
210	0.0005035406013
211	0.0005035265315
212	0.0005035333061
213	0.0005035246229
214	0.0005035166896
215	0.0005035166896
216	0.0005035166896
217	0.0005035213389
218	0.0005035177657
219	0.0005035226839
220	0.0005035181784
221	0.0005035091662
222	0.0005035040686
223	0.0005035040686
224	0.0005034975746
225	0.0005034975746
226	0.0005035015114
227	0.0005034951083
228	0.0005034931754
229	0.0005034828789
230	0.0005034828789
231	0.0005034828789
232	0.0005034878656
233	0.0005034878656
234	0.0005034878656
235	0.0005034806132
236	0.0005034806132
237	0.0005034806132
238	0.0005034796577
239	0.0005034796577
240	0.0005034739372
241	0.0005034791094
242	0.0005034791094
243	0.0005034619147
244	0.0005034619147
245	0.0005034589733
246	0.0005034623432
247	0.0005034623432
248	0.0005034558465
249	0.0005034656424
250	0.0005034507528
251	0.0005034468189
252	0.0005034321686
253	0.000503437781
254	0.000503437781
255	0.000503438184
256	0.0005034314524
257	0.0005034232495
258	0.0005034232571
259	0.0005034232571
260	0.000503408461
261	0.0005034077682
262	0.0005034077682
263	0.0005034077682
264	0.0005034077682
265	0.0005034046727
266	0.0005034046727
267	0.0005034036006
268	0.0005033857942
269	0.0005033857942
270	0.0005033858972
271	0.0005033882672
272	0.000503375594
273	0.000503375594
274	0.000503375594
275	0.0005033703723
276	0.0005033682839
277	0.0005033682839
278	0.000503366678
279	0.000503366678
280	0.0005033597596
281	0.0005033534382
282	0.0005033499067
283	0.0005033499067
284	0.0005033499067
285	0.0005033499067
286	0.0005033582941
287	0.0005033582941
288	0.000503352722
289	0.0005033358573
290	0.0005033276844
291	0.0005033276844
292	0.0005033276844
293	0.0005033222123
294	0.0005033222123
295	0.0005033312895
296	0.0005033185932
297	0.0005033094435
298	0.0005033197106
299	0.0005033197106
300	0.0005033047977
301	0.0005033056076
302	0.0005033056076
303	0.0005033056076
